Timestep,Queue 1,Queue 2,Queue 3,Queue 4,Queue 5,Queue 6,Queue 7
2517,2,4,2,2,2,1,4
2518,2,4,2,2,2,2,4
2519,2,4,1,2,2,2,4
2520,2,4,2,2,2,2,4
2521,3,4,2,1,0,1,4
2522,3,4,2,1,1,1,4
2523,3,4,2,2,1,1,4
2524,3,4,2,2,2,1,4
2525,2,4,2,2,2,2,4
2526,3,4,2,2,2,2,4
2527,3,4,3,2,1,2,4
2528,3,4,3,2,2,2,4
2529,3,4,3,3,2,2,4
2530,3,4,3,2,3,2,4
2531,3,4,3,3,3,2,4
2532,2,4,2,3,3,3,4
2533,2,4,0,1,1,2,4
2534,2,4,1,1,1,2,4
2535,2,4,2,1,1,2,4
2536,2,4,2,2,1,2,4
2537,2,4,2,2,2,1,4
2538,2,4,2,2,2,2,4
2539,2,4,2,2,2,2,4
2540,3,4,2,1,2,2,4
2541,3,4,1,2,1,2,4
2542,2,4,2,2,1,2,4
2543,2,4,2,2,2,2,4
2544,2,4,2,2,2,2,4
2545,3,4,1,1,2,1,4
2546,3,4,2,1,1,1,4
2547,2,4,2,2,1,1,4
2548,2,4,2,2,2,1,4
2549,2,4,2,1,2,2,4
2550,2,4,2,2,2,2,4
2551,3,4,2,2,2,1,4
2552,3,4,1,2,1,2,4
2553,3,4,2,2,1,2,4
2554,1,4,2,2,2,2,4
2555,2,4,2,2,2,2,4
2556,3,4,2,2,2,2,4
2557,3,4,3,1,2,2,4
2558,3,4,2,2,1,2,4
2559,3,4,2,2,2,2,4
2560,2,4,2,2,1,1,4
2561,2,4,2,2,2,1,4
2562,2,4,2,2,2,2,4
2563,3,4,2,2,2,2,4
2564,3,4,3,1,2,2,4
2565,3,4,3,2,2,2,4
2566,3,4,2,3,1,2,4
2567,3,4,2,3,2,2,4
2568,3,4,3,3,2,2,4
2569,3,4,3,3,3,2,4
2570,2,4,2,3,3,2,4
2571,3,4,2,3,3,2,4
2572,3,4,3,3,3,2,4
2573,2,4,3,3,3,3,4
2574,3,4,3,3,3,3,4
2575,4,4,3,2,3,3,4
2576,4,4,3,3,2,3,4
2577,4,4,3,3,3,3,4
2578,4,4,3,3,3,3,4
2579,4,4,4,3,3,3,4
2580,4,4,4,4,3,3,4
2581,4,4,4,3,4,3,4
2582,4,4,4,4,4,3,4
2583,4,4,4,4,4,4,4
2584,4,4,4,4,3,4,4
2585,3,4,4,4,4,3,4
2586,4,4,4,4,4,3,4
2587,4,4,4,4,4,4,4
2588,4,4,4,3,4,4,4
2589,4,4,4,4,4,4,4
2590,4,4,3,4,4,4,4
2591,4,4,4,4,4,4,4
2592,3,4,4,4,3,4,4
2593,3,4,3,3,2,4,4
2594,3,4,3,3,3,3,4
2595,4,4,3,2,3,3,4
2596,4,4,3,3,2,3,4
2597,4,4,3,3,3,3,4
2598,3,4,3,3,3,3,4
2599,3,4,3,3,2,3,4
2600,3,4,3,2,3,3,4
2601,3,4,2,3,3,2,4
2602,3,4,3,3,3,2,4
2603,3,4,3,3,3,3,4
2604,3,4,3,2,2,3,4
2605,3,4,2,3,2,2,4
2606,2,4,3,3,1,2,4
2607,2,4,3,3,2,2,4
2608,2,4,3,3,1,2,4
2609,2,4,3,3,2,2,4
2610,3,4,2,2,2,2,4
2611,3,4,3,2,2,2,4
2612,3,4,3,3,2,2,4
2613,3,4,3,3,3,1,4
2614,2,4,3,3,3,2,4
2615,3,4,2,3,2,2,4
2616,3,4,3,2,2,2,4
2617,3,4,3,3,2,2,4
2618,2,4,3,3,2,2,4
2619,3,4,3,3,2,2,4
2620,3,4,3,3,3,2,4
2621,3,4,3,3,3,3,4
2622,3,4,3,3,3,3,4
2623,4,4,3,3,3,3,4
2624,4,4,4,2,3,3,4
2625,4,4,4,3,3,3,4
2626,4,4,3,4,3,2,4
2627,4,4,3,4,3,3,4
2628,4,4,4,4,3,3,4
2629,4,4,4,4,4,3,4
2630,4,4,4,4,4,4,4
2631,4,4,3,4,4,4,4
2632,3,4,4,3,3,4,4
2633,4,4,4,3,3,4,4
2634,4,4,4,4,3,4,4
2635,4,4,4,4,4,4,4
2636,4,4,4,4,4,4,4
2637,4,4,4,4,4,4,4
2638,3,4,4,4,4,4,4
2639,4,4,4,4,4,4,4
2640,4,4,2,4,3,3,4
2641,4,4,2,3,3,3,4
2642,4,4,3,3,3,3,4
2643,4,4,4,3,3,3,4
2644,4,4,4,4,3,3,4
2645,4,4,4,4,4,3,4
2646,4,4,4,4,4,4,4
2647,4,4,3,4,3,4,4
2648,4,4,4,4,3,4,4
2649,3,4,4,4,4,4,4
2650,4,4,4,4,4,4,4
2651,4,4,4,3,3,4,4
2652,4,4,4,4,3,4,4
2653,4,4,4,4,4,4,4
2654,4,4,4,4,4,4,4
2655,4,4,4,4,3,4,4
2656,4,4,4,4,4,3,4
2657,4,4,4,4,4,4,4
2658,3,4,4,3,3,4,4
2659,3,4,3,2,3,3,4
2660,3,4,3,3,3,3,4
2661,4,4,3,3,2,3,4
2662,4,4,3,2,3,3,4
2663,4,4,3,3,3,3,4
2664,4,4,4,3,3,3,4
2665,4,4,4,4,3,3,4
2666,4,4,3,4,4,3,4
2667,4,4,4,4,4,3,4
2668,4,4,4,4,4,4,4
2669,3,4,4,4,4,4,4
2670,4,4,4,4,4,4,4
2671,4,4,4,4,4,3,4
2672,4,4,4,4,3,4,4
2673,4,4,1,4,4,4,4
2674,4,4,2,4,4,4,4
2675,4,4,3,3,4,4,4
2676,4,4,4,3,4,4,4
2677,4,4,4,4,4,4,4
2678,4,4,4,4,4,4,4
2679,4,4,4,4,4,4,4
2680,3,4,3,3,3,4,4
2681,3,4,3,3,3,3,4
2682,4,4,3,3,3,3,4
2683,4,4,4,3,3,3,4
2684,4,4,4,4,3,3,4
2685,3,4,3,3,3,3,4
2686,4,4,3,3,3,3,4
2687,4,4,4,3,3,3,4
2688,4,4,4,4,3,3,4
2689,4,4,3,4,4,3,4
2690,4,4,4,4,4,3,4
2691,4,4,4,4,4,4,4
2692,4,4,4,4,4,4,4
2693,4,4,4,3,4,3,4
2694,4,4,4,4,3,3,4
2695,4,4,4,4,4,3,4
2696,4,4,4,4,4,4,4
2697,4,4,4,4,4,4,4
2698,3,4,3,3,3,4,4
2699,4,4,3,3,3,4,4
2700,4,4,4,3,3,4,4
2701,4,4,4,4,3,4,4
2702,4,4,4,4,4,3,4
2703,2,4,3,3,3,4,4
2704,3,4,3,3,3,4,4
2705,4,4,3,3,3,4,4
2706,4,4,3,3,2,3,4
2707,3,4,3,3,3,3,4
2708,4,4,3,3,3,3,4
2709,4,4,4,2,3,3,4
2710,4,4,4,3,3,3,4
2711,3,4,3,3,2,3,4
2712,3,4,3,3,3,3,4
2713,4,4,3,3,3,2,4
2714,4,4,3,3,3,3,4
2715,4,4,4,3,2,3,4
2716,4,4,4,3,3,3,4
2717,4,4,4,4,3,3,4
2718,3,4,4,4,4,3,4
2719,4,4,3,4,4,3,4
2720,4,4,4,4,4,3,4
2721,4,4,4,3,4,4,4
2722,3,4,4,3,3,3,4
2723,4,4,4,3,3,3,4
2724,4,4,4,4,3,3,4
2725,4,4,4,4,4,3,4
2726,4,4,4,4,4,4,4
2727,4,4,4,4,4,4,4
2728,4,4,4,4,4,4,4
2729,4,4,3,4,3,4,4
2730,4,4,4,4,3,4,4
2731,4,4,4,4,4,4,4
2732,3,4,4,3,4,4,4
2733,4,4,4,3,4,3,4
2734,4,4,4,4,3,3,4
2735,4,4,3,4,4,3,4
2736,4,4,4,3,4,3,4
2737,4,4,4,4,4,3,4
2738,4,4,4,4,4,4,4
2739,4,4,4,4,4,4,4
2740,4,4,4,4,4,4,4
2741,4,4,4,4,4,4,4
2742,4,4,4,4,4,4,4
2743,3,4,4,4,4,4,4
2744,4,4,4,4,4,4,4
2745,4,4,4,4,4,4,4
2746,4,4,4,4,4,4,4
2747,4,4,4,4,4,4,4
2748,4,4,4,4,4,4,4
2749,4,4,4,3,3,4,4
2750,4,4,4,4,3,4,4
2751,4,4,4,4,4,3,4
2752,4,4,4,4,4,4,4
2753,3,4,3,4,4,4,4
2754,4,4,3,3,4,3,4
2755,4,4,4,3,4,3,4
2756,3,4,4,4,3,3,4
2757,4,4,3,3,3,3,4
2758,4,4,4,3,2,2,4
2759,3,4,3,2,1,2,4
2760,3,4,3,2,2,2,4
2761,3,4,3,3,2,2,4
2762,3,4,3,2,3,2,4
2763,3,4,3,3,3,2,4
2764,3,4,2,3,3,3,4
2765,3,4,3,3,3,3,4
2766,4,4,2,3,3,3,4
2767,4,4,3,3,3,2,4
2768,3,4,2,3,3,3,4
2769,3,4,3,3,2,3,4
2770,2,4,3,3,3,2,4
2771,3,4,3,2,3,2,4
2772,3,4,3,3,3,2,4
2773,3,4,3,3,3,3,4
2774,4,4,3,3,3,3,4
2775,4,4,4,3,3,3,4
2776,3,4,3,4,2,3,4
2777,3,4,3,4,3,3,4
2778,4,4,2,4,3,3,4
2779,4,4,3,4,2,2,4
2780,3,4,3,4,3,2,4
2781,3,4,3,4,3,3,4
2782,4,4,3,3,3,3,4
2783,4,4,3,2,3,3,4
2784,4,4,3,3,3,3,4
2785,3,4,4,3,2,3,4
2786,3,4,4,3,3,3,4
2787,4,4,4,3,2,2,4
2788,4,4,4,2,3,2,4
2789,3,4,4,3,3,2,4
2790,3,4,3,3,2,2,4
2791,3,4,3,2,3,2,4
2792,2,4,3,3,3,2,4
2793,3,4,3,3,3,2,4
2794,3,4,2,3,3,3,4
2795,3,4,3,3,3,3,4
2796,4,4,3,3,3,3,4
2797,3,4,4,3,3,3,4
2798,4,4,4,3,3,3,4
2799,4,4,4,3,2,2,4
2800,4,4,3,3,3,2,4
2801,4,4,3,3,3,3,4
2802,4,4,4,3,3,3,4
2803,4,4,4,4,3,3,4
2804,3,4,4,4,4,3,4
2805,4,4,4,4,4,3,4
2806,4,4,4,4,3,4,4
2807,4,4,4,3,4,4,4
2808,4,4,4,4,4,4,4
2809,4,4,4,4,4,4,4
2810,3,4,3,3,4,3,4
2811,4,4,3,3,4,3,4
2812,4,4,3,2,3,3,4
2813,4,4,3,3,3,3,4
2814,4,4,4,3,3,3,4
2815,4,4,3,4,2,2,4
2816,4,4,3,4,3,2,4
2817,3,4,2,4,3,3,4
2818,3,4,3,3,3,3,4
2819,4,4,3,2,3,3,4
2820,4,4,3,3,3,3,4
2821,4,4,4,3,3,3,4
2822,4,4,4,4,3,3,4
2823,3,4,4,4,3,3,4
2824,4,4,4,4,3,3,4
2825,4,4,4,4,4,2,4
2826,4,4,3,3,4,3,4
2827,4,4,4,3,4,3,4
2828,4,4,4,4,4,3,4
2829,4,4,4,4,4,4,4
2830,4,4,4,4,4,4,4
2831,4,4,4,4,4,4,4
2832,3,4,4,3,3,3,4
2833,4,4,4,3,3,3,4
2834,4,4,3,4,3,3,4
2835,4,4,4,4,3,3,4
2836,4,4,4,3,4,3,4
2837,4,4,4,4,4,3,4
2838,4,4,4,4,4,4,4
2839,4,4,4,4,4,4,4
2840,4,4,4,4,4,4,4
2841,3,4,3,3,3,3,4
2842,3,4,3,3,2,3,4
2843,3,4,3,3,3,3,4
2844,4,4,3,3,3,3,4
2845,4,4,4,3,3,3,4
2846,4,4,4,4,3,3,4
2847,4,4,3,3,4,2,4
2848,4,4,3,3,3,3,4
2849,4,4,4,3,3,3,4
2850,3,4,4,4,3,3,4
2851,4,4,3,2,3,3,4
2852,3,4,3,3,2,3,4
2853,3,4,3,2,3,2,4
2854,3,4,2,3,3,2,4
2855,3,4,3,3,3,2,4
2856,3,4,3,3,3,3,4
2857,4,4,3,3,3,3,4
2858,3,4,4,3,3,3,4
2859,4,4,4,2,2,3,4
2860,4,4,3,3,2,2,4
2861,4,4,3,3,3,2,4
2862,4,4,3,3,2,3,4
2863,4,4,3,3,3,3,4
2864,2,4,4,2,2,3,4
2865,3,4,4,2,2,3,4
2866,3,4,4,2,2,3,4
2867,3,4,4,3,2,3,4
2868,3,4,3,3,3,3,4
2869,4,4,2,3,2,3,4
2870,4,4,3,1,2,3,4
2871,4,4,3,2,2,3,4
2872,4,4,3,3,2,3,4
2873,4,4,3,3,3,3,4
2874,4,4,4,3,3,3,4
2875,4,4,4,4,3,2,4
2876,4,4,4,4,3,3,4
2877,3,4,3,2,3,3,4
2878,3,4,3,3,3,3,4
2879,4,4,3,3,3,3,4
2880,4,4,4,3,3,3,4
2881,4,4,4,4,3,3,4
2882,4,4,4,4,4,3,4
2883,2,4,4,4,3,4,4
2884,3,4,4,4,3,4,4
2885,4,4,4,4,3,3,4
2886,4,4,4,3,4,3,4
2887,4,4,4,4,4,3,4
2888,4,4,4,4,3,4,4
2889,4,4,3,4,4,4,4
2890,4,4,4,4,4,4,4
2891,4,4,4,4,4,4,4
2892,3,4,4,4,4,4,4
2893,4,4,4,3,3,4,4
2894,4,4,4,4,3,4,4
2895,4,4,3,4,4,4,4
2896,4,4,4,4,4,4,4
2897,4,4,4,4,4,4,4
2898,4,4,4,4,4,3,4
2899,4,4,4,4,4,4,4
2900,4,4,4,4,3,4,4
2901,4,4,4,4,4,4,4
2902,4,4,4,4,4,4,4
2903,3,4,4,4,4,4,4
2904,4,4,4,4,4,4,4
2905,4,4,3,3,4,4,4
2906,4,4,4,3,4,4,4
2907,4,4,4,4,3,4,4
2908,3,4,4,3,4,3,4
2909,4,4,4,3,4,3,4
2910,4,4,3,3,4,3,4
2911,3,4,4,3,3,3,4
2912,4,4,3,2,2,3,4
2913,4,4,3,3,2,3,4
2914,4,4,3,3,3,2,4
2915,3,4,3,3,3,3,4
2916,4,4,3,2,3,3,4
2917,3,4,2,3,2,3,4
2918,3,4,3,3,2,3,4
2919,3,4,3,3,3,3,4
2920,4,4,3,3,3,3,4
2921,3,4,4,2,3,2,4
2922,3,4,4,3,3,2,4
2923,3,4,3,3,3,3,4
2924,3,4,3,3,3,3,4
2925,4,4,3,3,3,3,4
2926,4,4,4,3,3,2,4
2927,4,4,4,3,3,3,4
2928,4,4,4,4,2,3,4
2929,3,4,3,4,3,3,4
2930,4,4,3,4,3,3,4
2931,4,4,4,4,3,3,4
2932,4,4,4,3,3,3,4
2933,3,4,4,4,2,3,4
2934,2,4,3,4,1,3,4
2935,2,4,3,4,2,2,4
2936,3,4,3,4,2,2,4
2937,3,4,3,3,3,2,4
2938,3,4,3,3,3,3,4
2939,4,4,3,3,2,3,4
2940,3,4,2,2,3,3,4
2941,3,4,3,1,2,3,4
2942,3,4,3,2,2,3,4
2943,3,4,3,3,2,3,4
2944,3,4,3,3,3,3,4
2945,3,4,3,3,3,3,4
2946,4,4,2,3,2,2,4
2947,3,4,2,2,2,2,4
2948,2,4,3,2,2,2,4
2949,3,4,3,2,2,2,4
2950,3,4,3,3,1,2,4
2951,1,4,2,2,2,1,4
2952,1,4,2,2,2,1,4
2953,2,4,2,1,1,1,4
2954,2,4,2,2,1,1,4
2955,2,4,2,1,2,0,4
2956,2,4,1,1,2,1,4
2957,2,4,2,1,2,1,4
2958,1,4,2,1,2,1,4
2959,2,4,2,1,2,1,4
2960,2,4,2,2,2,1,4
2961,2,4,2,2,2,2,4
2962,3,4,2,1,1,2,4
2963,3,4,1,2,1,2,4
2964,2,4,2,2,1,2,4
2965,2,4,2,2,2,1,4
2966,2,4,2,2,1,2,4
2967,2,4,2,2,2,2,4
2968,3,4,2,2,2,2,4
2969,3,4,3,1,2,2,4
2970,3,4,3,2,1,1,4
2971,2,4,2,2,2,1,4
2972,2,4,2,2,2,2,4
2973,3,4,2,2,2,2,4
2974,3,4,2,1,1,2,4
2975,3,4,2,2,1,2,4
2976,2,4,2,2,2,2,4
2977,3,4,1,1,1,1,4
2978,3,4,2,1,1,1,4
2979,3,4,2,2,1,1,4
2980,2,4,2,2,2,1,4
2981,2,4,2,1,1,2,4
2982,2,4,2,2,1,2,4
2983,2,4,2,2,1,1,4
2984,2,4,1,2,2,1,4
2985,2,4,2,1,1,1,4
2986,1,4,2,2,1,1,4
2987,2,4,1,1,1,1,4
2988,2,4,2,1,1,1,4
2989,2,4,2,2,1,1,4
2990,2,4,2,2,2,1,4
2991,2,4,1,2,2,1,4
2992,2,4,2,2,2,1,4
2993,1,4,2,2,2,2,4
2994,2,4,2,2,2,2,4
2995,3,4,2,2,2,2,4
2996,3,4,2,2,1,2,4
2997,3,4,1,1,2,2,4
2998,2,4,2,1,1,2,4
2999,2,4,2,1,1,2,4
3000,2,4,2,2,0,2,4
3001,2,4,2,2,1,1,4
3002,2,4,1,2,2,1,4
3003,1,4,0,2,1,1,4
3004,1,4,1,2,1,0,4
3005,1,4,1,2,1,1,4
3006,2,4,1,2,1,1,4
3007,2,4,2,2,1,1,4
3008,2,4,2,2,2,1,4
3009,2,4,2,1,2,2,4
3010,1,4,2,2,1,2,4
3011,2,4,1,2,1,1,4
3012,2,4,2,1,1,1,4
3013,2,4,2,2,1,1,4
3014,2,4,2,2,2,1,4
3015,2,4,2,2,2,2,4
3016,3,4,2,2,2,2,4
3017,2,4,2,2,1,2,4
3018,2,4,2,2,2,2,4
3019,3,4,2,2,2,2,4
3020,3,4,3,2,2,2,4
3021,3,4,3,2,1,2,4
3022,3,4,3,2,2,2,4
3023,2,4,2,3,1,1,4
3024,2,4,2,3,2,1,4
3025,2,4,2,2,2,2,4
3026,3,4,2,2,2,2,4
3027,3,4,3,2,2,2,4
3028,3,4,3,3,2,2,4
3029,3,4,2,3,3,2,4
3030,3,4,3,2,3,2,4
3031,2,4,3,3,2,2,4
3032,3,4,3,3,2,2,4
3033,3,4,3,3,3,2,4
3034,3,4,3,3,3,3,4
3035,4,4,3,3,3,3,4
3036,4,4,4,3,3,3,4
3037,4,4,4,4,3,3,4
3038,3,4,4,4,4,2,4
3039,3,4,4,4,4,3,4
3040,4,4,4,4,4,3,4
3041,4,4,4,4,4,4,4
3042,4,4,4,4,4,4,4
3043,3,4,2,3,3,3,4
3044,3,4,3,3,3,3,4
3045,4,4,3,3,3,3,4
3046,4,4,4,3,3,3,4
3047,4,4,4,4,2,3,4
3048,4,4,4,3,3,3,4
3049,3,4,4,4,3,3,4
3050,4,4,4,4,3,3,4
3051,4,4,4,4,4,3,4
3052,4,4,3,4,4,4,4
3053,4,4,4,4,4,4,4
3054,4,4,4,4,4,4,4
3055,3,4,4,4,3,4,4
3056,4,4,4,3,3,4,4
3057,3,4,4,4,3,3,4
3058,4,4,4,4,3,3,4
3059,4,4,4,4,4,3,4
3060,4,4,4,4,4,4,4
3061,3,4,4,4,3,4,4
3062,4,4,4,4,3,4,4
3063,3,4,3,3,4,3,4
3064,4,4,3,2,4,3,4
3065,4,4,3,3,4,3,4
3066,4,4,4,3,3,3,4
3067,4,4,4,4,3,3,4
3068,4,4,4,4,4,3,4
3069,4,4,4,4,4,4,4
3070,4,4,3,4,4,4,4
3071,4,4,4,3,4,4,4
3072,4,4,4,4,4,4,4
3073,3,4,4,4,4,3,4
3074,4,4,4,4,4,3,4
3075,4,4,4,4,4,4,4
3076,4,4,4,4,4,4,4
3077,2,4,3,1,2,3,4
3078,2,4,3,2,2,3,4
3079,3,4,3,2,2,3,4
3080,3,4,3,3,2,3,4
3081,3,4,3,3,3,3,4
3082,4,4,3,3,3,2,4
3083,4,4,3,3,3,3,4
3084,4,4,3,2,3,3,4
3085,4,4,3,3,3,3,4
3086,3,4,4,3,2,2,4
3087,3,4,4,2,3,2,4
3088,3,4,4,3,3,2,4
3089,3,4,4,3,3,3,4
3090,4,4,3,3,3,3,4
3091,4,4,4,3,3,3,4
3092,3,4,4,3,2,2,4
3093,3,4,4,3,3,2,4
3094,3,4,4,3,3,3,4
3095,4,4,4,3,3,3,4
3096,4,4,4,4,3,3,4
3097,4,4,4,4,4,3,4
3098,3,4,3,4,3,4,4
3099,4,4,3,4,3,3,4
3100,4,4,4,4,3,3,4
3101,3,4,4,3,3,3,4
3102,4,4,3,3,3,3,4
3103,4,4,4,3,2,3,4
3104,4,4,4,3,3,3,4
3105,4,4,4,4,3,3,4
3106,4,4,3,3,4,2,4
3107,4,4,3,3,4,3,4
3108,4,4,4,3,4,3,4
3109,3,4,4,4,4,3,4
3110,4,4,3,3,4,3,4
3111,4,4,4,3,4,3,4
3112,4,4,4,4,4,3,4
3113,3,4,4,4,3,3,4
3114,4,4,4,4,3,3,4
3115,4,4,4,4,3,3,4
3116,3,4,3,3,4,3,4
3117,4,4,3,3,4,3,4
3118,4,4,4,3,4,3,4
3119,4,4,4,4,4,3,4
3120,4,4,4,3,3,4,4
3121,4,4,4,4,3,4,4
3122,4,4,4,4,4,4,4
3123,4,4,3,4,4,4,4
3124,4,4,4,4,4,3,4
3125,4,4,4,4,4,4,4
3126,2,4,3,3,3,4,4
3127,3,4,2,3,3,4,4
3128,3,4,3,3,3,4,4
3129,4,4,3,3,3,4,4
3130,4,4,4,3,3,4,4
3131,4,4,4,4,2,4,4
3132,4,4,4,3,3,3,4
3133,4,4,4,4,3,3,4
3134,4,4,3,4,4,3,4
3135,3,4,4,4,4,3,4
3136,4,4,4,3,3,3,4
3137,4,4,4,4,3,3,4
3138,4,4,4,4,4,3,4
3139,4,4,4,4,4,4,4
3140,3,4,4,3,4,4,4
3141,4,4,4,3,4,4,4
3142,4,4,4,4,4,4,4
3143,4,4,4,4,4,4,4
3144,4,4,3,4,3,4,4
3145,4,4,4,4,3,4,4
3146,3,4,4,4,4,3,4
3147,4,4,4,4,4,3,4
3148,4,4,3,4,3,4,4
3149,3,4,4,4,3,4,4
3150,4,4,4,4,3,4,4
3151,4,4,4,4,4,4,4
3152,4,4,4,4,4,4,4
3153,4,4,4,4,4,4,4
3154,4,4,4,4,4,4,4
3155,4,4,4,4,4,4,4
3156,4,4,3,3,4,4,4
3157,4,4,4,3,4,4,4
3158,4,4,4,4,3,4,4
3159,4,4,4,4,4,4,4
3160,4,4,4,4,4,4,4
3161,4,4,3,4,4,4,4
3162,4,4,4,4,4,3,4
3163,4,4,4,4,4,4,4
3164,4,4,4,4,4,4,4
3165,3,4,4,4,3,4,4
3166,4,4,4,3,3,4,4
3167,4,4,4,4,3,4,4
3168,4,4,4,4,4,4,4
3169,4,4,4,4,3,4,4
3170,4,4,4,4,4,4,4
3171,4,4,3,4,4,4,4
3172,4,4,4,4,4,4,4
3173,4,4,4,4,4,4,4
3174,3,4,4,4,2,3,4
3175,3,4,4,3,3,3,4
3176,4,4,4,3,2,3,4
3177,4,4,3,3,3,2,4
3178,4,4,3,3,3,3,4
3179,3,4,4,2,3,3,4
3180,2,4,4,3,3,3,4
3181,3,4,4,3,3,3,4
3182,4,4,4,3,3,3,4
3183,4,4,4,4,3,3,4
3184,4,4,4,4,3,3,4
3185,4,4,4,4,4,3,4
3186,4,4,3,4,4,3,4
3187,4,4,4,3,4,3,4
3188,4,4,4,4,3,3,4
3189,4,4,4,4,4,3,4
3190,4,4,4,4,4,4,4
3191,3,4,4,4,4,4,4
3192,4,4,4,4,4,4,4
3193,4,4,4,4,4,4,4
3194,3,4,2,3,3,3,4
3195,3,4,3,2,3,3,4
3196,3,4,3,3,3,3,4
3197,4,4,2,3,2,2,4
3198,4,4,3,2,2,2,4
3199,4,4,3,3,2,2,4
3200,2,4,3,3,3,2,4
3201,2,4,2,3,3,2,4
3202,3,4,2,3,3,2,4
3203,3,4,3,3,3,2,4
3204,3,4,3,3,3,3,4
3205,4,4,3,3,3,3,4
3206,4,4,3,2,2,3,4
3207,4,4,3,3,2,3,4
3208,4,4,3,3,3,2,4
3209,3,4,3,3,3,3,4
3210,4,4,2,3,3,3,4
3211,4,4,3,3,2,2,4
3212,3,4,2,2,3,2,4
3213,3,4,2,2,3,2,4
3214,3,4,3,2,3,2,4
3215,3,4,3,3,3,2,4
3216,2,4,3,3,2,2,4
3217,3,4,3,3,2,2,4
3218,3,4,2,2,3,2,4
3219,3,4,3,2,3,2,4
3220,3,4,3,3,3,1,4
3221,2,4,2,3,3,2,4
3222,3,4,2,2,2,2,4
3223,3,4,2,2,2,1,4
3224,3,4,2,2,2,2,4
3225,3,4,3,2,1,2,4
3226,3,4,3,2,2,2,4
3227,2,4,3,3,2,2,4
3228,2,4,3,3,2,2,4
3229,3,4,3,2,2,2,4
3230,3,4,3,3,1,2,4
3231,3,4,2,3,2,2,4
3232,3,4,3,3,2,2,4
3233,3,4,3,2,2,2,4
3234,3,4,3,3,2,2,4
3235,2,4,2,3,3,1,4
3236,2,4,2,2,3,2,4
3237,3,4,2,2,3,2,4
3238,3,4,3,2,3,2,4
3239,3,4,3,3,3,2,4
3240,3,4,3,3,3,3,4
3241,3,4,3,3,2,2,4
3242,3,4,3,3,3,2,4
3243,3,4,2,3,3,3,4
3244,3,4,3,2,3,3,4
3245,3,4,3,3,3,2,4
3246,3,4,3,3,3,3,4
3247,3,4,2,3,2,3,4
3248,3,4,3,3,2,2,4
3249,3,4,3,3,3,2,4
3250,3,4,3,2,3,3,4
3251,3,4,2,3,3,3,4
3252,3,4,3,3,3,3,4
3253,4,4,2,3,3,3,4
3254,3,4,3,3,3,3,4
3255,4,4,3,3,3,3,4
3256,4,4,4,3,2,3,4
3257,4,4,4,3,3,3,4
3258,4,4,4,4,3,3,4
3259,4,4,3,4,4,3,4
3260,4,4,4,4,4,3,4
3261,3,4,4,3,4,3,4
3262,4,4,3,3,3,3,4
3263,4,4,4,3,3,3,4
3264,4,4,4,4,3,3,4
3265,3,4,3,4,3,3,4
3266,3,4,3,3,3,3,4
3267,4,4,3,3,3,3,4
3268,4,4,4,3,3,3,4
3269,4,4,4,4,3,3,4
3270,3,4,3,4,3,3,4
3271,4,4,3,3,3,2,4
3272,4,4,3,3,3,3,4
3273,3,4,4,3,3,3,4
3274,4,4,4,3,3,3,4
3275,4,4,3,4,3,3,4
3276,4,4,4,4,3,3,4
3277,4,4,4,4,4,3,4
3278,4,4,4,4,4,4,4
3279,4,4,4,4,4,4,4
3280,4,4,4,4,4,4,4
3281,4,4,3,3,3,4,4
3282,4,4,4,3,3,4,4
3283,3,4,4,4,3,4,4
3284,4,4,4,4,3,4,4
3285,4,4,4,4,4,4,4
3286,4,4,3,4,4,4,4
3287,4,4,4,4,3,4,4
3288,4,4,4,4,4,4,4
3289,4,4,4,3,4,3,4
3290,4,4,4,4,4,3,4
3291,4,4,4,4,4,4,4
3292,4,4,4,4,4,4,4
3293,4,4,4,4,4,4,4
3294,3,4,3,4,3,4,4
3295,4,4,3,4,3,3,4
3296,4,4,4,3,3,3,4
3297,4,4,4,4,3,3,4
3298,4,4,4,4,4,3,4
3299,3,4,4,4,3,3,4
3300,4,4,4,3,3,3,4
3301,3,4,4,4,3,3,4
3302,4,4,4,4,3,3,4
3303,4,4,4,4,4,3,4
3304,4,4,4,4,4,4,4
3305,4,4,3,4,4,4,4
3306,4,4,4,4,4,4,4
3307,3,4,4,4,4,4,4
3308,4,4,4,4,4,4,4
3309,4,4,4,4,3,4,4
3310,4,4,4,3,4,4,4
3311,4,4,4,4,4,4,4
3312,4,4,3,4,4,4,4
3313,4,4,4,4,4,4,4
3314,3,4,4,4,3,3,4
3315,4,4,4,4,3,3,4
3316,4,4,4,4,4,3,4
3317,4,4,4,4,4,4,4
3318,4,4,4,4,4,4,4
3319,4,4,4,4,4,4,4
3320,4,4,4,4,4,4,4
3321,4,4,3,4,4,4,4
3322,4,4,4,4,4,4,4
3323,4,4,4,4,3,4,4
3324,4,4,4,4,4,4,4
3325,4,4,4,3,4,4,4
3326,4,4,4,4,4,3,4
3327,3,4,4,4,3,4,4
3328,4,4,3,3,3,4,4
3329,4,4,4,3,3,4,4
3330,3,4,4,4,3,4,4
3331,4,4,4,4,3,4,4
3332,4,4,4,4,3,4,4
3333,4,4,4,3,4,4,4
3334,4,4,3,4,4,4,4
3335,3,4,4,4,4,3,4
3336,4,4,4,4,3,3,4
